Unnamed: 0,id,superficie,fecha,lat,lng,idprovincia,idmunicipio,causa,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,VELMEDIA,RACHA,SOL,Trimestre,Mes,Año,DIR_VIENTO,PRES_RANGE
12314,2006151585,5.0,2006-08-07,42.914959,-8.519914,A Coruña,SANTIAGO DE COMPOSTELA,intencionado,0,0,0.45,0.45,18,1,NO INFO,Inferior a 80,19.4,0,17.0,21.7,4-6 m/s,13.3,12.1,Q3,agosto,2006,N,3.10000000000002
12316,2006151592,1.0,2006-08-07,43.21092271,-8.2936935,A Coruña,ABEGONDO,intencionado,0,0,1.5,1.5,8,1,NO INFO,Inferior a 80,19.4,0,17.0,21.7,4-6 m/s,13.3,12.1,Q3,agosto,2006,N,3.10000000000002
12320,2006151598,1.0,2006-08-07,42.948898,-8.044341,A Coruña,MELIDE,intencionado,0,0,1.45,1.45,7,1,NO INFO,Inferior a 80,19.4,0,17.0,21.7,4-6 m/s,13.3,12.1,Q3,agosto,2006,N,3.10000000000002
12327,2006151607,4.0,2006-08-07,43.30714,-8.463079,A Coruña,ARTEIXO,intencionado,0,0,2.4,2.4,12,2,NO INFO,Inferior a 80,19.4,0,17.0,21.7,4-6 m/s,13.3,12.1,Q3,agosto,2006,N,3.10000000000002
12346,2006151643,1.0,2006-08-07,42.57792552,-9.01106468,A Coruña,RIBEIRA,intencionado,0,0,0.3,0.3,4,1,NO INFO,Inferior a 80,19.4,0,17.0,21.7,4-6 m/s,13.3,12.1,Q3,agosto,2006,N,3.10000000000002
12347,2006151645,3.0,2006-08-07,42.550215,-9.015749,A Coruña,RIBEIRA,intencionado,0,0,4.0,4.0,4,1,NO INFO,Inferior a 80,19.4,0,17.0,21.7,4-6 m/s,13.3,12.1,Q3,agosto,2006,N,3.10000000000002
12348,2006151647,1.0,2006-08-09,42.629236,-9.034843,A Coruña,PORTO DO SON,causa desconocida,0,0,2.35,2.35,5,0,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12355,2006151660,5.5,2006-08-09,43.14477,-8.100581,A Coruña,CURTIS,intencionado,0,0,4.13,4.13,7,0,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12359,2006151667,1.0,2006-08-09,42.837542,-8.664463,A Coruña,BRIÃâN,intencionado,0,0,2.4,2.4,9,1,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12362,2006151671,5.0,2006-08-09,43.26447,-7.989578,A Coruña,ARANGA,negligencia,0,0,2.0,2.0,8,1,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12364,2006151673,8.4,2006-08-09,43.162995,-8.809503,A Coruña,CORISTANCO,intencionado,0,0,4.01,4.01,14,4,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12377,2006151696,4.5,2006-08-09,42.57792552,-9.01106468,A Coruña,RIBEIRA,intencionado,0,0,1.05,1.05,4,1,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12378,2006151697,2.0,2006-08-09,42.765206,-8.719255,A Coruña,ROIS,intencionado,0,0,2.0,2.0,1,6,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12380,2006151700,1.5,2006-08-07,42.57792552,-9.01106468,A Coruña,RIBEIRA,causa desconocida,0,0,4.09,4.09,4,1,NO INFO,Inferior a 80,19.4,0,17.0,21.7,4-6 m/s,13.3,12.1,Q3,agosto,2006,N,3.10000000000002
12383,2006151703,1.0,2006-08-09,42.631191,-9.03399,A Coruña,PORTO DO SON,causa desconocida,0,0,4.1,4.1,5,0,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12398,2006151726,4.0,2006-08-10,43.228461,-8.403873,A Coruña,CULLEREDO,intencionado,0,0,3.15,3.15,9,1,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12400,2006151728,1.5,2006-08-11,42.657552,-8.885504,A Coruña,BOIRO,intencionado,0,0,1.2,1.2,3,1,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12404,2006151734,6.0,2006-08-10,43.1798,-8.01129,A Coruña,CURTIS,intencionado,0,0,1.3,1.3,13,4,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12409,2006151740,2.0,2006-08-11,43.037733,-8.361197,A Coruña,OROSO,causa desconocida,0,0,1.01,1.01,15,2,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12412,2006151743,1.2,2006-08-11,42.932435,-9.018322,A Coruña,MAZARICOS,intencionado,0,0,0.3,0.3,20,3,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12413,2006151744,5.0,2006-08-10,42.727733,-8.81674,A Coruña,LOUSAME,causa desconocida,0,0,2.5,2.5,12,0,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12414,2006151745,10.0,2006-08-10,42.722611,-8.777341,A Coruña,RIANXO,causa desconocida,0,0,1.1,1.1,10,0,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12418,2006151750,2.0,2006-08-11,43.589816,-7.912191,A Coruña,CERDIDO,intencionado,0,0,0.5,0.5,4,1,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12419,2006151751,3.0,2006-08-10,42.898303,-8.095941,A Coruña,SANTISO,causa desconocida,0,0,1.2,1.2,0,1,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12421,2006151756,3.0,2006-08-10,42.862859,-8.641422,A Coruña,AMES,intencionado,0,0,3.05,3.05,22,3,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12422,2006151757,9.0,2006-08-10,43.085602,-8.552529,A Coruña,TORDOIA,intencionado,0,0,4.04,4.04,10,4,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12428,2006151765,3.0,2006-08-10,42.802403,-8.838606,A Coruña,LOUSAME,causa desconocida,0,0,4.1,4.1,32,5,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12429,2006151769,1.5,2006-08-10,42.812515,-8.490715,A Coruña,VEDRA,intencionado,0,0,3.5,3.5,15,4,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12431,2006151771,1.0,2006-08-10,43.300365,-8.176431,A Coruña,PADERNE,intencionado,0,0,4.0,4.0,10,1,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12434,2006151776,2.0,2006-08-10,43.107606,-8.658322,A Coruña,TORDOIA,intencionado,0,0,1.25,1.25,4,0,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12436,2006151783,2.0,2006-08-11,43.194241,-8.696472,A Coruña,CARBALLO,fuego reproducido,0,0,3.0,3.0,4,3,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12437,2006151787,4.7,2006-08-07,43.017821,-8.887096,A Coruña,SANTA COMBA,intencionado,0,0,3.05,3.05,21,3,NO INFO,Inferior a 80,19.4,0,17.0,21.7,4-6 m/s,13.3,12.1,Q3,agosto,2006,N,3.10000000000002
12440,2006151790,2.0,2006-08-11,43.57602,-8.15849,A Coruña,VALDOVIÃâO,intencionado,0,0,2.0,2.0,17,2,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12441,2006151793,1.3,2006-08-11,43.16442082,-8.21462123,A Coruña,CESURAS,fuego reproducido,0,0,1.45,1.45,1,1,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12442,2006151796,4.0,2006-08-11,43.27760117,-8.22206037,A Coruña,BETANZOS,intencionado,0,0,1.13,1.13,5,0,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12445,2006151802,1.5,2006-08-11,43.251006,-8.386332,A Coruña,CULLEREDO,intencionado,0,0,1.43,1.43,13,1,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12446,2006151803,6.0,2006-08-11,43.096583,-8.101545,A Coruña,CURTIS,causa desconocida,0,0,2.27,2.27,5,1,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12451,2006151809,1.0,2006-08-09,43.142561,-9.089769,A Coruña,VIMIANZO,intencionado,0,0,1.5,1.5,8,1,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12453,2006151811,3.63,2006-08-10,43.474974,-8.006837,A Coruña,SAN SADURNIÃâO,intencionado,0,0,1.4,1.4,3,0,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12454,2006151812,4.0,2006-08-10,43.333592,-7.946048,A Coruña,MONFERO,intencionado,0,0,3.24,3.24,5,1,NO INFO,Inferior a 80,22.3,0,18.6,26.0,6-8 m/s,14.4,12.1,Q3,agosto,2006,NE,1.20000000000005
12463,2006151826,2.5,2006-08-11,42.799172,-8.789748,A Coruña,LOUSAME,intencionado,0,0,2.25,2.25,13,3,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12464,2006151827,2.0,2006-08-11,42.833522,-8.842661,A Coruña,NOIA,causa desconocida,0,0,2.1,2.1,10,4,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12471,2006151837,1.0,2006-08-12,43.246178,-8.301264,A Coruña,CARRAL,intencionado,0,0,1.25,1.25,7,1,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12478,2006151851,4.0,2006-08-11,42.884114,-8.369176,A Coruña,TOURO,intencionado,0,0,1.15,1.15,15,3,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12480,2006151854,1.0,2006-08-11,43.043055,-8.162804,A Coruña,BOIMORTO,intencionado,0,0,2.25,2.25,14,1,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12482,2006151856,1.5,2006-08-11,43.084116,-8.081714,A Coruña,VILASANTAR,intencionado,0,0,2.55,2.55,3,0,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12484,2006151863,1.2,2006-08-12,42.790713,-8.831459,A Coruña,LOUSAME,intencionado,0,0,1.3,1.3,7,3,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12487,2006151868,1.0,2006-08-12,43.194908,-8.696752,A Coruña,CARBALLO,intencionado,0,0,1.35,1.35,11,1,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12492,2006151883,1.5,2006-08-12,43.283027,-8.882243,A Coruña,PONTECESO,intencionado,0,0,3.0,3.0,14,5,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12493,2006151886,2.0,2006-08-12,43.612544,-8.066178,A Coruña,VALDOVIÃâO,intencionado,0,0,3.0,3.0,18,0,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12494,2006151887,3.5,2006-08-11,43.521279,-8.309654,A Coruña,FERROL,intencionado,0,0,4.13,4.13,3,0,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12495,2006151889,1.0,2006-08-12,42.855249,-8.43406,A Coruña,BOQUEIXÃâN-CASANOVA,intencionado,0,0,1.05,1.05,5,0,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12498,2006151893,1.5,2006-08-09,42.797674,-8.546257,A Coruña,TEO,intencionado,0,0,3.55,3.55,22,6,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12499,2006151894,2.0,2006-08-09,42.765556,-8.479611,A Coruña,VEDRA,intencionado,0,0,2.45,2.45,5,1,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12502,2006151898,1.03,2006-08-09,43.142839,-8.308505,A Coruña,MESÃÂA,intencionado,0,0,1.0,1.0,5,1,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12509,2006151911,1.0,2006-08-12,42.818047,-8.641119,A Coruña,ROIS,fuego reproducido,0,0,2.55,2.55,10,1,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12511,2006151914,4.0,2006-08-12,43.085602,-8.552529,A Coruña,TORDOIA,causa desconocida,0,0,3.2,3.2,5,1,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12528,2006151939,1.8,2006-08-12,43.612623,-8.099574,A Coruña,VALDOVIÃâO,intencionado,0,0,1.4,1.4,23,2,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12537,2006151965,2.5,2006-08-13,43.011411,-8.88831,A Coruña,SANTA COMBA,intencionado,0,0,0.35,0.35,6,3,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12538,2006151967,1.5,2006-08-12,43.497624,-8.302156,A Coruña,FERROL,intencionado,0,0,2.45,2.45,12,1,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12539,2006151968,1.0,2006-08-12,42.908061,-8.049921,A Coruña,MELIDE,intencionado,0,0,0.55,0.55,11,1,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12540,2006151969,1.0,2006-08-11,42.88947,-8.245222,A Coruña,TOURO,intencionado,0,0,3.3,3.3,5,2,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12541,2006151970,2.5,2006-08-13,42.914959,-8.519914,A Coruña,SANTIAGO DE COMPOSTELA,intencionado,0,0,0.3,0.3,13,1,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12544,2006151973,1.0,2006-08-13,42.7303,-8.917729,A Coruña,LOUSAME,negligencia,0,0,1.2,1.2,16,2,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12545,2006151974,2.5,2006-08-09,43.223627,-8.341676,A Coruña,ABEGONDO,intencionado,0,0,3.23,3.23,5,1,NO INFO,Inferior a 80,21.9,0,18.4,25.4,4-6 m/s,12.2,12.0,Q3,agosto,2006,S,1.29999999999995
12546,2006151975,5.5,2006-08-11,43.193352,-8.697239,A Coruña,CARBALLO,fuego reproducido,0,0,2.12,2.12,9,2,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12547,2006151977,2.8,2006-08-13,43.093019,-8.203924,A Coruña,MESÃÂA,causa desconocida,0,0,1.45,1.45,20,3,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12548,2006151983,1.0,2006-08-13,43.27452,-8.252101,A Coruña,BETANZOS,intencionado,0,0,1.2,1.2,5,0,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12550,2006151991,1.5,2006-08-13,43.023959,-8.874418,A Coruña,SANTA COMBA,intencionado,0,0,2.45,2.45,5,2,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12551,2006151995,3.5,2006-08-13,42.57792552,-9.01106468,A Coruña,RIBEIRA,intencionado,0,0,4.15,4.15,23,6,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12553,2006152001,5.0,2006-08-13,43.300732,-8.563468,A Coruña,ARTEIXO,intencionado,0,0,2.5,2.5,21,5,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12554,2006152002,2.15,2006-08-13,43.180684,-8.294912,A Coruña,ABEGONDO,intencionado,0,0,2.35,2.35,14,3,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12556,2006152007,2.0,2006-08-13,42.743156,-8.882708,A Coruña,LOUSAME,intencionado,0,0,3.25,3.25,24,2,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12557,2006152011,1.0,2006-08-13,43.071218,-8.618813,A Coruña,VAL DO DUBRA,intencionado,0,0,1.35,1.35,20,2,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12558,2006152017,2.33,2006-08-13,43.219823,-8.64329,A Coruña,CARBALLO,intencionado,0,0,1.05,1.05,28,2,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12559,2006152019,1.5,2006-08-14,42.999329,-8.057754,A Coruña,BOIMORTO,intencionado,0,0,1.0,1.0,8,2,NO INFO,Inferior a 80,18.2,0,14.8,21.5,4-6 m/s,15.0,12.2,Q3,agosto,2006,N,2.19999999999993
12560,2006152020,5.0,2006-08-13,43.069001,-8.300001,A Coruña,FRADES,intencionado,0,0,3.5,3.5,11,2,NO INFO,Inferior a 80,18.8,0,16.2,21.4,4-6 m/s,13.6,11.7,Q3,agosto,2006,N,2.80000000000007
12561,2006152022,4.0,2006-08-11,42.696069,-8.854265,A Coruña,BOIRO,intencionado,0,0,2.45,2.45,12,0,NO INFO,Inferior a 80,20.9,0,17.0,24.8,4-6 m/s,12.2,12.3,Q3,agosto,2006,N,1.40000000000009
12564,2006152030,1.0,2006-08-12,42.948232,-8.555376,A Coruña,SANTIAGO DE COMPOSTELA,intencionado,0,0,0.3,0.3,17,1,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12572,2006152054,2.0,2006-08-14,43.166887,-8.293237,A Coruña,ABEGONDO,negligencia,0,0,1.2,1.2,9,2,NO INFO,Inferior a 80,18.2,0,14.8,21.5,4-6 m/s,15.0,12.2,Q3,agosto,2006,N,2.19999999999993
12573,2006152056,1.5,2006-08-14,43.085602,-8.552529,A Coruña,TORDOIA,intencionado,0,0,1.55,1.55,6,1,NO INFO,Inferior a 80,18.2,0,14.8,21.5,4-6 m/s,15.0,12.2,Q3,agosto,2006,N,2.19999999999993
12574,2006152057,3.42,2006-08-14,43.266648,-8.297198,A Coruña,CAMBRE,intencionado,0,0,2.5,2.5,22,2,NO INFO,Inferior a 80,18.2,0,14.8,21.5,4-6 m/s,15.0,12.2,Q3,agosto,2006,N,2.19999999999993
12575,2006152059,1.0,2006-08-14,43.179509,-8.774396,A Coruña,CORISTANCO,intencionado,0,0,1.55,1.55,20,2,NO INFO,Inferior a 80,18.2,0,14.8,21.5,4-6 m/s,15.0,12.2,Q3,agosto,2006,N,2.19999999999993
12581,2006152071,1.15,2006-08-14,42.976601,-8.866935,A Coruña,SANTA COMBA,intencionado,0,0,1.4,1.4,16,2,NO INFO,Inferior a 80,18.2,0,14.8,21.5,4-6 m/s,15.0,12.2,Q3,agosto,2006,N,2.19999999999993
12583,2006152079,4.0,2006-08-14,43.124242,-8.22668,A Coruña,MESÃÂA,intencionado,0,0,1.3,1.3,6,1,NO INFO,Inferior a 80,18.2,0,14.8,21.5,4-6 m/s,15.0,12.2,Q3,agosto,2006,N,2.19999999999993
12585,2006152083,4.5,2006-08-14,43.214944,-8.437369,A Coruña,CERCEDA,intencionado,0,0,2.4,2.4,11,3,NO INFO,Inferior a 80,18.2,0,14.8,21.5,4-6 m/s,15.0,12.2,Q3,agosto,2006,N,2.19999999999993
12586,2006152087,1.5,2006-08-15,43.163988,-8.545253,A Coruña,CERCEDA,intencionado,0,0,1.4,1.4,11,2,NO INFO,Inferior a 80,18.7,1,15.4,22.0,2-4 m/s,8.6,9.1,Q3,agosto,2006,SW,4.69999999999993
12590,2006152097,2.5,2006-08-15,43.093019,-8.203924,A Coruña,MESÃÂA,intencionado,0,0,3.25,3.25,10,3,NO INFO,Inferior a 80,18.7,1,15.4,22.0,2-4 m/s,8.6,9.1,Q3,agosto,2006,SW,4.69999999999993
12594,2006152109,2.0,2006-08-07,42.749532,-8.826182,A Coruña,LOUSAME,fuego reproducido,0,0,1.45,1.45,11,2,NO INFO,Inferior a 80,19.4,0,17.0,21.7,4-6 m/s,13.3,12.1,Q3,agosto,2006,N,3.10000000000002
12595,2006152113,1.0,2006-08-12,42.826981,-8.687411,A Coruña,BRIÃâN,intencionado,0,0,2.3,2.3,9,1,NO INFO,Inferior a 80,18.0,0,15.4,20.5,4-6 m/s,14.2,12.1,Q3,agosto,2006,NE,0.899999999999977
12596,2006152118,4.5,2006-08-15,43.137999,-8.680556,A Coruña,CARBALLO,causa desconocida,0,0,1.45,1.45,14,3,NO INFO,Inferior a 80,18.7,1,15.4,22.0,2-4 m/s,8.6,9.1,Q3,agosto,2006,SW,4.69999999999993
12605,2006152156,10.0,2006-08-15,42.802334,-8.527243,A Coruña,TEO,intencionado,0,0,2.1,2.1,31,5,NO INFO,Inferior a 80,18.7,1,15.4,22.0,2-4 m/s,8.6,9.1,Q3,agosto,2006,SW,4.69999999999993
12606,2006152157,1.5,2006-08-15,43.016929,-8.762965,A Coruña,SANTA COMBA,intencionado,0,0,2.15,2.15,11,2,NO INFO,Inferior a 80,18.7,1,15.4,22.0,2-4 m/s,8.6,9.1,Q3,agosto,2006,SW,4.69999999999993
12613,2006152164,7.0,2006-08-15,43.298904,-8.520541,A Coruña,ARTEIXO,intencionado,0,0,2.05,2.05,10,2,NO INFO,Inferior a 80,18.7,1,15.4,22.0,2-4 m/s,8.6,9.1,Q3,agosto,2006,SW,4.69999999999993
12614,2006152165,1.0,2006-08-15,42.769254,-8.440723,A Coruña,VEDRA,intencionado,0,0,0.5,0.5,6,1,NO INFO,Inferior a 80,18.7,1,15.4,22.0,2-4 m/s,8.6,9.1,Q3,agosto,2006,SW,4.69999999999993
12620,2006152182,1.4,2006-08-22,43.304597,-8.498019,A Coruña,ARTEIXO,intencionado,0,0,1.15,1.15,21,3,NO INFO,Inferior a 80,20.3,0,16.0,24.6,2-4 m/s,8.9,12.5,Q3,agosto,2006,NW,4.29999999999995
12621,2006152195,1.0,2006-08-29,42.754215,-8.942016,A Coruña,PORTO DO SON,intencionado,0,0,1.25,1.25,10,1,NO INFO,Inferior a 80,20.9,1,16.8,25.0,2-4 m/s,7.5,4.5,Q3,agosto,2006,W,1.10000000000002
12622,2006152196,1.0,2006-08-29,43.190729,-9.098455,A Coruña,CAMARIÃâAS,intencionado,0,0,0.5,0.5,13,2,NO INFO,Inferior a 80,20.9,1,16.8,25.0,2-4 m/s,7.5,4.5,Q3,agosto,2006,W,1.10000000000002
12623,2006152202,1.0,2006-08-30,42.593401,-8.962167,A Coruña,RIBEIRA,intencionado,0,0,1.05,1.05,13,4,NO INFO,Inferior a 80,21.0,0,18.5,23.4,2-4 m/s,11.4,7.9,Q3,agosto,2006,E,3.39999999999998
12624,2006152212,2.4,2006-08-31,43.185458,-8.763939,A Coruña,CORISTANCO,intencionado,0,0,1.12,1.12,12,3,NO INFO,Inferior a 80,23.0,0,17.0,29.0,2-4 m/s,10.0,11.2,Q3,agosto,2006,W,2.89999999999998
12625,2006152213,1.4,2006-08-31,42.842081,-8.495012,A Coruña,SANTIAGO DE COMPOSTELA,intencionado,0,0,1.25,1.25,10,3,NO INFO,Inferior a 80,23.0,0,17.0,29.0,2-4 m/s,10.0,11.2,Q3,agosto,2006,W,2.89999999999998
12626,2006152214,1.0,2006-08-31,43.092851,-8.24687,A Coruña,MESÃÂA,intencionado,0,0,1.15,1.15,6,1,NO INFO,Inferior a 80,23.0,0,17.0,29.0,2-4 m/s,10.0,11.2,Q3,agosto,2006,W,2.89999999999998
12627,2006152215,1.75,2006-08-31,43.185458,-8.763939,A Coruña,CORISTANCO,intencionado,0,0,1.52,1.52,18,2,NO INFO,Inferior a 80,23.0,0,17.0,29.0,2-4 m/s,10.0,11.2,Q3,agosto,2006,W,2.89999999999998
12628,2006152216,5.0,2006-08-31,42.888021,-8.4838,A Coruña,SANTIAGO DE COMPOSTELA,intencionado,0,0,1.55,1.55,28,5,NO INFO,Inferior a 80,23.0,0,17.0,29.0,2-4 m/s,10.0,11.2,Q3,agosto,2006,W,2.89999999999998
12630,2006152221,1.0,2006-09-01,42.822485,-8.732869,A Coruña,ROIS,intencionado,0,0,1.5,1.5,16,2,NO INFO,Inferior a 80,20.6,0,17.5,23.6,< 2 m/s,5.6,7.7,Q3,septiembre,2006,NW,1.79999999999995
